#{"t_start": 1762613392.5732462, "env_id": "None"}
r,l,t
1.14,4,34.165535
-0.62,11,34.206615
1.24,6,34.240448
1.43,9,34.284777
-0.68,13,34.333432
1.13,5,34.349535
-0.75,12,34.468711
-0.53,13,34.517068
1.15,9,34.549918
1.3,11,34.58141
-0.54,13,34.62813
1.74,14,34.670461
-0.58,13,34.712833
-0.89,8,34.738973
1.28,12,34.776793
-0.31,14,34.817372
-0.71,10,34.847008
1.14,4,34.859721
-0.78,8,34.888415
1.14,4,34.898531
-0.81,15,34.939483
2.03,18,34.982052
-0.62,10,35.013354
-0.85,7,35.034512
1.55,12,35.065114
1.11,13,35.100679
-0.64,14,35.153341
-0.82,6,35.17091
-0.72,8,35.192263
1.39,14,35.22808
1.24,9,35.251219
-0.38,16,35.290868
-0.86,7,35.310912
1.24,6,35.326419
-0.63,12,35.361455
1.14,7,35.382757
1.56,12,35.41625
1.37,11,35.447582
-0.6,12,35.480143
-0.87,5,35.495616
-0.6,13,35.53146
-0.94,7,35.549347
1.1,8,35.574895
1.27,9,35.601004
-0.85,6,35.623014
1.59,13,35.663575
-0.75,13,35.702196
1.13,5,35.715658
-0.74,10,35.749743
-0.17,16,35.793614
1.16,8,35.822914
1.25,8,35.848524
1.31,11,35.885727
-0.67,8,35.912799
-0.22,16,35.954641
1.53,14,35.990776
-0.85,9,36.019122
-0.6,13,36.063515
1.23,9,36.08882
-0.62,12,36.124046
-0.79,9,36.150841
1.13,5,36.16421
1.17,7,36.190866
-0.5,12,36.228472
1.37,13,36.268879
1.14,4,36.280139
1.31,8,36.305692
-0.82,9,36.333172
-0.54,14,36.372978
1.37,10,36.397555
-0.66,11,36.428695
1.34,13,36.468311
1.27,8,36.494951
-0.8,13,36.534012
1.09,9,36.556645
1.38,9,36.581933
1.19,5,36.597432
1.17,7,36.61618
1.46,9,36.645446
-0.65,15,36.68803
-0.6,13,36.724697
1.23,7,36.74096
-0.87,12,36.777369
1.57,15,36.824114
1.63,15,36.867199
-0.5,17,36.912509
-0.83,7,36.932471
1.19,5,36.947381
1.12,13,36.984508
-0.35,13,37.029966
1.13,5,37.046226
1.11,7,37.067428
1.6,14,37.11055
1.3,8,37.133956
1.5,12,37.167564
-0.54,15,37.209129
-0.76,12,37.246179
1.21,9,37.27222
1.29,6,37.293463
1.34,10,37.320163
-0.64,14,37.369307
1.42,10,37.400036
1.27,9,37.428569
1.31,10,37.458343
-0.73,12,37.491755
1.17,9,37.520789
1.14,4,37.532224
1.18,9,37.55739
1.39,11,37.664715
-0.77,9,37.691674
1.46,14,37.754586
