#{"t_start": 1762605792.5946324, "env_id": "None"}
r,l,t
2.792,13,33.478026
1.59,13,33.515098
1.893,10,33.545885
1.293,9,33.56958
-0.113,16,33.618023
-1.003,4,33.631674
-0.109,12,33.669094
-0.706,8,33.694741
-0.705,7,33.719183
-0.405,8,33.742583
-0.106,10,33.779469
1.592,10,33.80972
-0.403,6,33.829657
-0.41,13,33.877285
-0.708,10,33.905158
-1.005,6,33.925562
-0.71,12,33.96505
1.295,7,33.981541
0.993,8,34.007901
-0.706,8,34.029568
1.895,8,34.05398
0.995,6,34.075406
-0.106,9,34.102309
1.293,9,34.123677
-0.706,8,34.146994
-0.707,9,34.178424
