#{"t_start": 1762630799.404159, "env_id": "None"}
r,l,t
-0.82,6,21.677338
-0.68,9,21.707081
-0.82,6,21.726598
-0.56,10,21.755215
1.14,4,21.767398
-0.84,8,21.788673
-0.35,12,21.821538
-0.59,8,21.844962
-0.57,10,21.871644
-0.58,13,21.913164
-0.6,10,21.941184
1.14,4,21.953148
1.19,5,21.965442
-0.7,8,21.986903
1.14,4,21.999411
-0.78,8,22.022067
-0.65,9,22.053993
1.14,4,22.063554
-0.46,13,22.099987
-0.69,10,22.130847
1.37,10,22.158049
1.37,10,22.184257
1.14,4,22.196682
-0.42,11,22.233075
-0.59,11,22.269894
-0.46,11,22.30468
-0.52,10,22.330699
-0.67,8,22.353886
-0.43,13,22.389559
-0.67,8,22.415335
1.14,4,22.427232
-0.71,8,22.453416
-0.61,8,22.481547
-0.52,11,22.512501
-0.62,9,22.536018
-0.46,12,22.573692
-0.76,6,22.5934
1.19,5,22.609264
1.19,5,22.624612
1.29,6,22.643008
-0.83,7,22.664009
-0.73,8,22.69075
1.14,4,22.702287
1.14,4,22.713792
1.42,9,22.737718
-0.83,7,22.758018
-0.68,9,22.778418
1.14,4,22.787516
1.19,5,22.80273
-0.72,8,22.824874
-0.42,10,22.855405
-0.73,9,22.877415
1.14,4,22.889801
-0.77,7,22.913722
-0.58,10,22.945364
1.29,6,22.962176
-0.74,10,22.990716
-0.54,11,23.025459
-0.71,6,23.047289
1.14,4,23.05863
-0.76,6,23.077605
1.14,4,23.089691
1.14,4,23.101377
-0.71,6,23.12154
1.19,5,23.136747
1.71,10,23.166137
-0.45,10,23.197844
1.29,6,23.216567
1.14,4,23.228976
-0.49,11,23.261558
1.68,10,23.293699
-0.67,8,23.315632
1.14,4,23.328085
-0.67,8,23.349474
-0.67,8,23.372448
-0.59,9,23.399201
-0.78,8,23.422154
1.19,5,23.435713
-0.52,9,23.464149
-0.41,12,23.497077
-0.61,10,23.529644
-0.57,11,23.557045
-0.68,11,23.589767
1.29,6,23.608046
-0.32,13,23.651165
-0.31,12,23.683227
1.14,4,23.6931
-0.74,9,23.720654
-0.82,6,23.737002
-0.39,11,23.767459
-0.67,8,23.789917
-0.63,10,23.818864
1.14,4,23.831807
1.55,10,23.862042
1.14,4,23.871511
-0.67,8,23.891598
1.14,4,23.902077
1.14,4,23.911642
1.14,4,23.921527
1.14,4,23.933202
-0.73,8,23.956578
-0.17,11,23.992737
-0.52,10,24.020006
-0.54,9,24.04971
-0.73,8,24.076549
1.14,4,24.089025
1.14,4,24.10096
-0.42,10,24.137924
-0.62,9,24.165505
1.14,4,24.177704
1.14,4,24.190718
1.14,4,24.200378
1.14,4,24.212491
-0.5,10,24.23736
-0.52,11,24.273644
-0.29,11,24.311923
1.14,4,24.37487
-0.6,11,24.421695
1.29,6,24.435907
1.73,11,24.470723
-0.42,11,24.498286
-0.77,7,24.522042
-0.34,11,24.55232
1.14,4,24.563178
-0.76,6,24.5831
-0.88,7,24.60784
-0.81,5,24.624052
1.67,11,24.659502
