#{"t_start": 1762623713.3295553, "env_id": "None"}
r,l,t
1.14,4,24.542359
1.12,6,24.563712
1.25,11,24.624339
-0.91,7,24.689008
-0.86,4,24.722299
-0.84,8,24.764991
1.19,5,24.78197
-0.88,7,24.807583
1.19,5,24.828283
-0.91,10,24.887538
1.13,5,24.904329
1.14,4,24.918366
-0.88,7,24.943859
-0.91,4,24.958179
1.17,7,24.979838
-0.91,4,24.994072
-0.71,6,25.015958
-0.83,7,25.044561
1.2,6,25.064119
-0.89,8,25.095716
-0.7,8,25.125502
1.19,5,25.143345
1.19,5,25.161648
1.28,8,25.188757
-0.77,9,25.21902
1.26,11,25.270225
1.15,9,25.313651
1.3,7,25.343114
1.14,4,25.362124
1.26,6,25.390107
1.19,5,25.411314
-0.81,5,25.440208
1.15,6,25.459789
-0.93,6,25.487406
1.29,6,25.509283
1.13,5,25.528038
-0.86,5,25.547664
1.29,7,25.573174
-0.95,5,25.59322
-0.95,5,25.609035
1.31,10,25.648361
-0.8,9,25.688152
-1.03,4,25.702198
-0.57,9,25.733088
-0.79,9,25.765729
-0.86,4,25.801866
-0.78,8,25.844828
-0.87,5,25.863647
1.28,8,25.891483
-0.82,6,25.917976
-0.97,4,25.930256
-0.88,7,25.955556
-0.74,9,25.988536
1.14,4,26.004876
-0.72,10,26.045422
1.14,4,26.063292
-0.87,5,26.083402
-0.82,6,26.10833
-0.92,5,26.125028
-0.92,5,26.14583
-0.77,7,26.171642
1.19,5,26.201909
-0.83,8,26.234114
1.14,4,26.251602
1.33,8,26.284103
-0.76,6,26.307423
1.12,6,26.328063
1.14,4,26.342971
-0.76,9,26.389146
-0.9,9,26.469853
-0.97,4,26.487217
-0.76,7,26.512362
-0.92,5,26.524078
-0.91,6,26.551622
-0.98,5,26.575555
1.36,10,26.617572
-0.93,6,26.644912
1.29,9,26.68397
-0.82,6,26.707438
1.17,7,26.73213
-0.82,9,26.776031
-0.77,7,26.817997
1.34,7,26.875525
1.19,5,26.917401
1.12,6,26.971613
1.31,7,27.004328
1.14,4,27.019142
-0.98,5,27.035021
-0.92,5,27.05167
-0.72,8,27.081926
-0.66,10,27.120877
-0.84,8,27.156243
1.12,6,27.176391
1.6,12,27.223503
-0.86,7,27.257397
1.14,4,27.275525
1.24,8,27.302632
-0.85,6,27.336
1.16,8,27.374791
-0.91,4,27.389738
-0.75,7,27.414397
1.14,4,27.431708
-0.89,8,27.487593
1.21,6,27.51305
1.19,5,27.544604
-0.81,5,27.583425
-0.86,4,27.60595
-0.86,4,27.622481
-0.81,5,27.640692
-0.77,7,27.671182
-0.72,7,27.696448
-0.93,6,27.715287
